# BEGIN DATA
Process=pp -> vv~j
Proc=vvj
Sqrt=13 TeV
Unit=pb/GeV
Timestamp=2017-10-16 14:07:20
# END DATA

# BEGIN HISTO1D vvj_pTV_LO
# xlow   xhigh   val   errminus  errplus
6.000000e+01 7.000000e+01 -1.185393e-02 -1.190923e-02 -1.190923e-02
7.000000e+01 8.000000e+01 -1.141929e-02 -1.140659e-02 -1.140659e-02
8.000000e+01 9.000000e+01 -1.180177e-02 -1.425838e-02 -1.425838e-02
9.000000e+01 1.000000e+02 -1.079016e-02 -1.637993e-02 -1.637993e-02
1.000000e+02 1.100000e+02 -1.215357e-02 -1.125552e-02 -1.125552e-02
1.100000e+02 1.200000e+02 -1.055512e-02 -1.274650e-02 -1.274650e-02
1.200000e+02 1.300000e+02 -1.242990e-02 -1.659228e-02 -1.659228e-02
1.300000e+02 1.400000e+02 -1.095433e-02 -1.986835e-02 -1.986835e-02
1.400000e+02 1.500000e+02 -1.317401e-02 -1.506542e-02 -1.506542e-02
1.500000e+02 2.000000e+02 -1.185740e-02 -4.370538e-03 -4.370538e-03
2.000000e+02 2.500000e+02 -1.187240e-02 -5.717002e-03 -5.717002e-03
2.500000e+02 3.000000e+02 -1.175265e-02 -8.183470e-03 -8.183470e-03
3.000000e+02 3.500000e+02 -1.174979e-02 -7.298406e-03 -7.298406e-03
3.500000e+02 4.000000e+02 -1.159275e-02 -8.373263e-03 -8.373263e-03
4.000000e+02 4.500000e+02 -1.253804e-02 -1.048106e-02 -1.048106e-02
4.500000e+02 5.000000e+02 -1.227945e-02 -1.343599e-02 -1.343599e-02
5.000000e+02 5.500000e+02 -1.116027e-02 -1.662708e-02 -1.662708e-02
5.500000e+02 6.000000e+02 -1.325907e-02 -1.834028e-02 -1.834028e-02
6.000000e+02 6.500000e+02 -1.035554e-02 -2.958877e-02 -2.958877e-02
6.500000e+02 7.000000e+02 -1.289504e-02 -4.400627e-02 -4.400627e-02
7.000000e+02 7.500000e+02 -1.096662e-02 -2.700575e-02 -2.700575e-02
7.500000e+02 8.000000e+02 -1.106874e-02 -3.721429e-02 -3.721429e-02
8.000000e+02 8.500000e+02 -1.077365e-02 -4.652998e-02 -4.652998e-02
8.500000e+02 9.000000e+02 -1.158398e-02 -3.618274e-02 -3.618274e-02
9.000000e+02 9.500000e+02 -1.217656e-02 -4.102627e-02 -4.102627e-02
9.500000e+02 1.000000e+03 -1.144218e-02 -4.125792e-02 -4.125792e-02
1.000000e+03 1.100000e+03 -1.169460e-02 -2.984143e-02 -2.984143e-02
1.100000e+03 1.200000e+03 -1.058986e-02 -2.229070e-01 -2.229070e-01
1.200000e+03 1.300000e+03 -1.255575e-02 -3.436296e-01 -3.436296e-01
1.300000e+03 1.400000e+03 -1.203681e-02 -4.780189e-02 -4.780189e-02
1.400000e+03 1.600000e+03 -1.217733e-02 -5.164772e-02 -5.164772e-02
1.600000e+03 1.800000e+03 -1.233714e-02 -5.038346e-02 -5.038346e-02
1.800000e+03 2.000000e+03 -1.306597e-02 -6.676277e-02 -6.676277e-02
2.000000e+03 2.200000e+03 -1.728705e-02 -7.146862e-02 -7.146862e-02
2.200000e+03 2.400000e+03 -1.613456e-02 -9.071780e-02 -9.071780e-02
2.400000e+03 2.600000e+03 -1.745097e-02 -1.517939e-01 -1.517939e-01
2.600000e+03 2.800000e+03 -2.416961e-02 -2.915303e-01 -2.915303e-01
2.800000e+03 3.000000e+03 -3.044566e-02 -1.727737e-01 -1.727737e-01
3.000000e+03 6.500000e+03 -4.155928e-02 -1.258290e-01 -1.258290e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_49
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.293249e-02 -8.696645e-03 -8.696645e-03
4.000000e+01 5.000000e+01 -1.228529e-02 -6.847046e-03 -6.847046e-03
5.000000e+01 6.000000e+01 -1.283753e-02 -9.083571e-03 -9.083571e-03
6.000000e+01 7.000000e+01 -1.320975e-02 -1.188826e-02 -1.188826e-02
7.000000e+01 8.000000e+01 -1.291537e-02 -1.140122e-02 -1.140122e-02
8.000000e+01 9.000000e+01 -1.329624e-02 -1.425480e-02 -1.425480e-02
9.000000e+01 1.000000e+02 -1.231496e-02 -1.637719e-02 -1.637719e-02
1.000000e+02 1.100000e+02 -1.370591e-02 -1.124654e-02 -1.124654e-02
1.100000e+02 1.200000e+02 -1.212658e-02 -1.273595e-02 -1.273595e-02
1.200000e+02 1.300000e+02 -1.402888e-02 -1.657845e-02 -1.657845e-02
1.300000e+02 1.400000e+02 -1.267215e-02 -1.985183e-02 -1.985183e-02
1.400000e+02 1.500000e+02 -1.476118e-02 -1.505507e-02 -1.505507e-02
1.500000e+02 2.000000e+02 -1.358497e-02 -4.367577e-03 -4.367577e-03
2.000000e+02 2.500000e+02 -1.366600e-02 -5.713175e-03 -5.713175e-03
2.500000e+02 3.000000e+02 -1.357219e-02 -8.177055e-03 -8.177055e-03
3.000000e+02 3.500000e+02 -1.355200e-02 -7.292662e-03 -7.292662e-03
3.500000e+02 4.000000e+02 -1.331997e-02 -8.366441e-03 -8.366441e-03
4.000000e+02 4.500000e+02 -1.428677e-02 -1.046855e-02 -1.046855e-02
4.500000e+02 5.000000e+02 -1.387621e-02 -1.341636e-02 -1.341636e-02
5.000000e+02 5.500000e+02 -1.266140e-02 -1.661457e-02 -1.661457e-02
5.500000e+02 6.000000e+02 -1.464129e-02 -1.832453e-02 -1.832453e-02
6.000000e+02 6.500000e+02 -1.170403e-02 -2.958798e-02 -2.958798e-02
6.500000e+02 7.000000e+02 -1.383896e-02 -4.401546e-02 -4.401546e-02
7.000000e+02 7.500000e+02 -1.213380e-02 -2.699210e-02 -2.699210e-02
7.500000e+02 8.000000e+02 -1.155782e-02 -3.718842e-02 -3.718842e-02
8.000000e+02 8.500000e+02 -1.153145e-02 -4.648696e-02 -4.648696e-02
8.500000e+02 9.000000e+02 -1.200862e-02 -3.616522e-02 -3.616522e-02
9.000000e+02 9.500000e+02 -1.246040e-02 -4.100639e-02 -4.100639e-02
9.500000e+02 1.000000e+03 -1.174750e-02 -4.123588e-02 -4.123588e-02
1.000000e+03 1.100000e+03 -1.163697e-02 -2.982893e-02 -2.982893e-02
1.100000e+03 1.200000e+03 -9.971198e-03 -2.227498e-01 -2.227498e-01
1.200000e+03 1.300000e+03 -1.252734e-02 -3.433544e-01 -3.433544e-01
1.300000e+03 1.400000e+03 -1.136925e-02 -4.779297e-02 -4.779297e-02
1.400000e+03 1.600000e+03 -1.095555e-02 -5.164927e-02 -5.164927e-02
1.600000e+03 1.800000e+03 -9.809641e-03 -5.039125e-02 -5.039125e-02
1.800000e+03 2.000000e+03 -9.751306e-03 -6.676867e-02 -6.676867e-02
2.000000e+03 2.200000e+03 -1.156010e-02 -7.151139e-02 -7.151139e-02
2.200000e+03 2.400000e+03 -8.974637e-03 -9.083957e-02 -9.083957e-02
2.400000e+03 2.600000e+03 -2.135870e-03 -1.526715e-01 -1.526715e-01
2.600000e+03 2.800000e+03 4.999295e-03 2.929314e-01 2.929314e-01
2.800000e+03 3.000000e+03 -6.425994e-03 -1.732967e-01 -1.732967e-01
3.000000e+03 6.500000e+03 8.390784e-03 1.264887e-01 1.264887e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_50
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.219718e-02 -8.700304e-03 -8.700304e-03
4.000000e+01 5.000000e+01 -1.157657e-02 -6.849484e-03 -6.849484e-03
5.000000e+01 6.000000e+01 -1.210053e-02 -9.088405e-03 -9.088405e-03
6.000000e+01 7.000000e+01 -1.250520e-02 -1.189540e-02 -1.189540e-02
7.000000e+01 8.000000e+01 -1.213117e-02 -1.140503e-02 -1.140503e-02
8.000000e+01 9.000000e+01 -1.253545e-02 -1.425755e-02 -1.425755e-02
9.000000e+01 1.000000e+02 -1.161323e-02 -1.638038e-02 -1.638038e-02
1.000000e+02 1.100000e+02 -1.296009e-02 -1.125430e-02 -1.125430e-02
1.100000e+02 1.200000e+02 -1.141970e-02 -1.274319e-02 -1.274319e-02
1.200000e+02 1.300000e+02 -1.338711e-02 -1.658471e-02 -1.658471e-02
1.300000e+02 1.400000e+02 -1.176883e-02 -1.986003e-02 -1.986003e-02
1.400000e+02 1.500000e+02 -1.416006e-02 -1.506028e-02 -1.506028e-02
1.500000e+02 2.000000e+02 -1.288645e-02 -4.369329e-03 -4.369329e-03
2.000000e+02 2.500000e+02 -1.303744e-02 -5.715607e-03 -5.715607e-03
2.500000e+02 3.000000e+02 -1.311515e-02 -8.181067e-03 -8.181067e-03
3.000000e+02 3.500000e+02 -1.321402e-02 -7.294796e-03 -7.294796e-03
3.500000e+02 4.000000e+02 -1.318610e-02 -8.368945e-03 -8.368945e-03
4.000000e+02 4.500000e+02 -1.432696e-02 -1.047155e-02 -1.047155e-02
4.500000e+02 5.000000e+02 -1.425807e-02 -1.341924e-02 -1.341924e-02
5.000000e+02 5.500000e+02 -1.323130e-02 -1.661709e-02 -1.661709e-02
5.500000e+02 6.000000e+02 -1.563002e-02 -1.832547e-02 -1.832547e-02
6.000000e+02 6.500000e+02 -1.292598e-02 -2.957598e-02 -2.957598e-02
6.500000e+02 7.000000e+02 -1.545803e-02 -4.399160e-02 -4.399160e-02
7.000000e+02 7.500000e+02 -1.409524e-02 -2.698463e-02 -2.698463e-02
7.500000e+02 8.000000e+02 -1.414335e-02 -3.717993e-02 -3.717993e-02
8.000000e+02 8.500000e+02 -1.428176e-02 -4.648393e-02 -4.648393e-02
8.500000e+02 9.000000e+02 -1.506322e-02 -3.614497e-02 -3.614497e-02
9.000000e+02 9.500000e+02 -1.609293e-02 -4.097767e-02 -4.097767e-02
9.500000e+02 1.000000e+03 -1.587399e-02 -4.118832e-02 -4.118832e-02
1.000000e+03 1.100000e+03 -1.614101e-02 -2.980317e-02 -2.980317e-02
1.100000e+03 1.200000e+03 -1.590850e-02 -2.226773e-01 -2.226773e-01
1.200000e+03 1.300000e+03 -1.702754e-02 -3.433282e-01 -3.433282e-01
1.300000e+03 1.400000e+03 -1.808349e-02 -4.770992e-02 -4.770992e-02
1.400000e+03 1.600000e+03 -1.800569e-02 -5.157299e-02 -5.157299e-02
1.600000e+03 1.800000e+03 -1.904636e-02 -5.027171e-02 -5.027171e-02
1.800000e+03 2.000000e+03 -1.864363e-02 -6.665043e-02 -6.665043e-02
2.000000e+03 2.200000e+03 -2.111361e-02 -7.137894e-02 -7.137894e-02
2.200000e+03 2.400000e+03 -1.988388e-02 -9.065676e-02 -9.065676e-02
2.400000e+03 2.600000e+03 -2.399894e-02 -1.508755e-01 -1.508755e-01
2.600000e+03 2.800000e+03 -1.678937e-02 -2.919352e-01 -2.919352e-01
2.800000e+03 3.000000e+03 -1.555039e-02 -1.729342e-01 -1.729342e-01
3.000000e+03 6.500000e+03 -1.140321e-02 -1.255590e-01 -1.255590e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_51
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.215980e-02 -8.699835e-03 -8.699835e-03
4.000000e+01 5.000000e+01 -1.151433e-02 -6.849250e-03 -6.849250e-03
5.000000e+01 6.000000e+01 -1.200292e-02 -9.093317e-03 -9.093317e-03
6.000000e+01 7.000000e+01 -1.244946e-02 -1.190292e-02 -1.190292e-02
7.000000e+01 8.000000e+01 -1.198197e-02 -1.140519e-02 -1.140519e-02
8.000000e+01 9.000000e+01 -1.242363e-02 -1.426414e-02 -1.426414e-02
9.000000e+01 1.000000e+02 -1.142748e-02 -1.639008e-02 -1.639008e-02
1.000000e+02 1.100000e+02 -1.275070e-02 -1.125530e-02 -1.125530e-02
1.100000e+02 1.200000e+02 -1.120577e-02 -1.274487e-02 -1.274487e-02
1.200000e+02 1.300000e+02 -1.317887e-02 -1.658637e-02 -1.658637e-02
1.300000e+02 1.400000e+02 -1.150866e-02 -1.986129e-02 -1.986129e-02
1.400000e+02 1.500000e+02 -1.386761e-02 -1.506203e-02 -1.506203e-02
1.500000e+02 2.000000e+02 -1.254475e-02 -4.370191e-03 -4.370191e-03
2.000000e+02 2.500000e+02 -1.255724e-02 -5.716804e-03 -5.716804e-03
2.500000e+02 3.000000e+02 -1.247829e-02 -8.183233e-03 -8.183233e-03
3.000000e+02 3.500000e+02 -1.241543e-02 -7.297507e-03 -7.297507e-03
3.500000e+02 4.000000e+02 -1.220190e-02 -8.372841e-03 -8.372841e-03
4.000000e+02 4.500000e+02 -1.309940e-02 -1.047896e-02 -1.047896e-02
4.500000e+02 5.000000e+02 -1.289141e-02 -1.343164e-02 -1.343164e-02
5.000000e+02 5.500000e+02 -1.158783e-02 -1.662717e-02 -1.662717e-02
5.500000e+02 6.000000e+02 -1.373707e-02 -1.833696e-02 -1.833696e-02
6.000000e+02 6.500000e+02 -1.076042e-02 -2.960125e-02 -2.960125e-02
6.500000e+02 7.000000e+02 -1.310761e-02 -4.403104e-02 -4.403104e-02
7.000000e+02 7.500000e+02 -1.135716e-02 -2.701408e-02 -2.701408e-02
7.500000e+02 8.000000e+02 -1.128698e-02 -3.721252e-02 -3.721252e-02
8.000000e+02 8.500000e+02 -1.107458e-02 -4.652504e-02 -4.652504e-02
8.500000e+02 9.000000e+02 -1.160403e-02 -3.619076e-02 -3.619076e-02
9.000000e+02 9.500000e+02 -1.215918e-02 -4.103752e-02 -4.103752e-02
9.500000e+02 1.000000e+03 -1.191036e-02 -4.124970e-02 -4.124970e-02
1.000000e+03 1.100000e+03 -1.189264e-02 -2.985004e-02 -2.985004e-02
1.100000e+03 1.200000e+03 -1.109154e-02 -2.230452e-01 -2.230452e-01
1.200000e+03 1.300000e+03 -1.166732e-02 -3.439236e-01 -3.439236e-01
1.300000e+03 1.400000e+03 -1.212151e-02 -4.781600e-02 -4.781600e-02
1.400000e+03 1.600000e+03 -1.159551e-02 -5.169744e-02 -5.169744e-02
1.600000e+03 1.800000e+03 -1.231222e-02 -5.039209e-02 -5.039209e-02
1.800000e+03 2.000000e+03 -1.152787e-02 -6.683260e-02 -6.683260e-02
2.000000e+03 2.200000e+03 -1.363537e-02 -7.157656e-02 -7.157656e-02
2.200000e+03 2.400000e+03 -1.389980e-02 -9.088805e-02 -9.088805e-02
2.400000e+03 2.600000e+03 -1.872491e-02 -1.508986e-01 -1.508986e-01
2.600000e+03 2.800000e+03 -1.600133e-02 -2.926073e-01 -2.926073e-01
2.800000e+03 3.000000e+03 -1.503276e-02 -1.731315e-01 -1.731315e-01
3.000000e+03 6.500000e+03 -1.850360e-02 -1.256151e-01 -1.256151e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_52
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.197824e-02 -8.699390e-03 -8.699390e-03
4.000000e+01 5.000000e+01 -1.136879e-02 -6.848685e-03 -6.848685e-03
5.000000e+01 6.000000e+01 -1.178752e-02 -9.095671e-03 -9.095671e-03
6.000000e+01 7.000000e+01 -1.224901e-02 -1.190641e-02 -1.190641e-02
7.000000e+01 8.000000e+01 -1.177242e-02 -1.140617e-02 -1.140617e-02
8.000000e+01 9.000000e+01 -1.219663e-02 -1.426842e-02 -1.426842e-02
9.000000e+01 1.000000e+02 -1.116378e-02 -1.639505e-02 -1.639505e-02
1.000000e+02 1.100000e+02 -1.247486e-02 -1.125546e-02 -1.125546e-02
1.100000e+02 1.200000e+02 -1.092623e-02 -1.274582e-02 -1.274582e-02
1.200000e+02 1.300000e+02 -1.289271e-02 -1.658604e-02 -1.658604e-02
1.300000e+02 1.400000e+02 -1.119402e-02 -1.986003e-02 -1.986003e-02
1.400000e+02 1.500000e+02 -1.353471e-02 -1.506286e-02 -1.506286e-02
1.500000e+02 2.000000e+02 -1.220218e-02 -4.370773e-03 -4.370773e-03
2.000000e+02 2.500000e+02 -1.216400e-02 -5.717558e-03 -5.717558e-03
2.500000e+02 3.000000e+02 -1.202403e-02 -8.183075e-03 -8.183075e-03
3.000000e+02 3.500000e+02 -1.193726e-02 -7.298706e-03 -7.298706e-03
3.500000e+02 4.000000e+02 -1.165464e-02 -8.374380e-03 -8.374380e-03
4.000000e+02 4.500000e+02 -1.246254e-02 -1.048226e-02 -1.048226e-02
4.500000e+02 5.000000e+02 -1.223400e-02 -1.343712e-02 -1.343712e-02
5.000000e+02 5.500000e+02 -1.087695e-02 -1.663002e-02 -1.663002e-02
5.500000e+02 6.000000e+02 -1.299042e-02 -1.834097e-02 -1.834097e-02
6.000000e+02 6.500000e+02 -9.948281e-03 -2.960785e-02 -2.960785e-02
6.500000e+02 7.000000e+02 -1.218630e-02 -4.404111e-02 -4.404111e-02
7.000000e+02 7.500000e+02 -1.045379e-02 -2.702589e-02 -2.702589e-02
7.500000e+02 8.000000e+02 -1.020613e-02 -3.722206e-02 -3.722206e-02
8.000000e+02 8.500000e+02 -9.911843e-03 -4.653787e-02 -4.653787e-02
8.500000e+02 9.000000e+02 -1.040294e-02 -3.620811e-02 -3.620811e-02
9.000000e+02 9.500000e+02 -1.083856e-02 -4.106071e-02 -4.106071e-02
9.500000e+02 1.000000e+03 -1.058783e-02 -4.127134e-02 -4.127134e-02
1.000000e+03 1.100000e+03 -1.057399e-02 -2.986779e-02 -2.986779e-02
1.100000e+03 1.200000e+03 -9.512776e-03 -2.230112e-01 -2.230112e-01
1.200000e+03 1.300000e+03 -1.065976e-02 -3.438335e-01 -3.438335e-01
1.300000e+03 1.400000e+03 -1.074183e-02 -4.785489e-02 -4.785489e-02
1.400000e+03 1.600000e+03 -1.019266e-02 -5.174008e-02 -5.174008e-02
1.600000e+03 1.800000e+03 -1.130195e-02 -5.044433e-02 -5.044433e-02
1.800000e+03 2.000000e+03 -1.044936e-02 -6.689217e-02 -6.689217e-02
2.000000e+03 2.200000e+03 -1.389150e-02 -7.162383e-02 -7.162383e-02
2.200000e+03 2.400000e+03 -1.439026e-02 -9.094246e-02 -9.094246e-02
2.400000e+03 2.600000e+03 -2.211631e-02 -1.507447e-01 -1.507447e-01
2.600000e+03 2.800000e+03 -1.905257e-02 -2.926367e-01 -2.926367e-01
2.800000e+03 3.000000e+03 -1.379740e-02 -1.733214e-01 -1.733214e-01
3.000000e+03 6.500000e+03 -1.571250e-02 -1.256862e-01 -1.256862e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_53
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.248341e-02 -8.699631e-03 -8.699631e-03
4.000000e+01 5.000000e+01 -1.190098e-02 -6.847467e-03 -6.847467e-03
5.000000e+01 6.000000e+01 -1.238965e-02 -9.091511e-03 -9.091511e-03
6.000000e+01 7.000000e+01 -1.283492e-02 -1.190044e-02 -1.190044e-02
7.000000e+01 8.000000e+01 -1.248759e-02 -1.140305e-02 -1.140305e-02
8.000000e+01 9.000000e+01 -1.282278e-02 -1.426386e-02 -1.426386e-02
9.000000e+01 1.000000e+02 -1.188747e-02 -1.638813e-02 -1.638813e-02
1.000000e+02 1.100000e+02 -1.320346e-02 -1.125227e-02 -1.125227e-02
1.100000e+02 1.200000e+02 -1.171816e-02 -1.274384e-02 -1.274384e-02
1.200000e+02 1.300000e+02 -1.370171e-02 -1.658444e-02 -1.658444e-02
1.300000e+02 1.400000e+02 -1.195444e-02 -1.985892e-02 -1.985892e-02
1.400000e+02 1.500000e+02 -1.449590e-02 -1.505935e-02 -1.505935e-02
1.500000e+02 2.000000e+02 -1.312942e-02 -4.369026e-03 -4.369026e-03
2.000000e+02 2.500000e+02 -1.325428e-02 -5.715264e-03 -5.715264e-03
2.500000e+02 3.000000e+02 -1.330479e-02 -8.179823e-03 -8.179823e-03
3.000000e+02 3.500000e+02 -1.336241e-02 -7.294810e-03 -7.294810e-03
3.500000e+02 4.000000e+02 -1.317956e-02 -8.370162e-03 -8.370162e-03
4.000000e+02 4.500000e+02 -1.424229e-02 -1.047465e-02 -1.047465e-02
4.500000e+02 5.000000e+02 -1.421818e-02 -1.342570e-02 -1.342570e-02
5.000000e+02 5.500000e+02 -1.306875e-02 -1.661956e-02 -1.661956e-02
5.500000e+02 6.000000e+02 -1.538218e-02 -1.832911e-02 -1.832911e-02
6.000000e+02 6.500000e+02 -1.265506e-02 -2.958275e-02 -2.958275e-02
6.500000e+02 7.000000e+02 -1.520663e-02 -4.400094e-02 -4.400094e-02
7.000000e+02 7.500000e+02 -1.378215e-02 -2.699489e-02 -2.699489e-02
7.500000e+02 8.000000e+02 -1.378377e-02 -3.717765e-02 -3.717765e-02
8.000000e+02 8.500000e+02 -1.378541e-02 -4.648227e-02 -4.648227e-02
8.500000e+02 9.000000e+02 -1.446473e-02 -3.616104e-02 -3.616104e-02
9.000000e+02 9.500000e+02 -1.514760e-02 -4.100543e-02 -4.100543e-02
9.500000e+02 1.000000e+03 -1.530439e-02 -4.119661e-02 -4.119661e-02
1.000000e+03 1.100000e+03 -1.535417e-02 -2.982184e-02 -2.982184e-02
1.100000e+03 1.200000e+03 -1.555063e-02 -2.228981e-01 -2.228981e-01
1.200000e+03 1.300000e+03 -1.585461e-02 -3.437151e-01 -3.437151e-01
1.300000e+03 1.400000e+03 -1.756878e-02 -4.776173e-02 -4.776173e-02
1.400000e+03 1.600000e+03 -1.745983e-02 -5.163333e-02 -5.163333e-02
1.600000e+03 1.800000e+03 -2.005755e-02 -5.032567e-02 -5.032567e-02
1.800000e+03 2.000000e+03 -1.903613e-02 -6.672027e-02 -6.672027e-02
2.000000e+03 2.200000e+03 -2.581632e-02 -7.141714e-02 -7.141714e-02
2.200000e+03 2.400000e+03 -2.716391e-02 -9.068512e-02 -9.068512e-02
2.400000e+03 2.600000e+03 -3.466004e-02 -1.503724e-01 -1.503724e-01
2.600000e+03 2.800000e+03 -3.670391e-02 -2.918223e-01 -2.918223e-01
2.800000e+03 3.000000e+03 -5.393078e-02 -1.726557e-01 -1.726557e-01
3.000000e+03 6.500000e+03 -6.289827e-02 -1.251208e-01 -1.251208e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_54
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.304322e-02 -8.697432e-03 -8.697432e-03
4.000000e+01 5.000000e+01 -1.240370e-02 -6.846493e-03 -6.846493e-03
5.000000e+01 6.000000e+01 -1.293584e-02 -9.087946e-03 -9.087946e-03
6.000000e+01 7.000000e+01 -1.337467e-02 -1.189524e-02 -1.189524e-02
7.000000e+01 8.000000e+01 -1.300981e-02 -1.140043e-02 -1.140043e-02
8.000000e+01 9.000000e+01 -1.339377e-02 -1.425480e-02 -1.425480e-02
9.000000e+01 1.000000e+02 -1.246093e-02 -1.637677e-02 -1.637677e-02
1.000000e+02 1.100000e+02 -1.383697e-02 -1.124763e-02 -1.124763e-02
1.100000e+02 1.200000e+02 -1.225892e-02 -1.273760e-02 -1.273760e-02
1.200000e+02 1.300000e+02 -1.422297e-02 -1.657972e-02 -1.657972e-02
1.300000e+02 1.400000e+02 -1.269791e-02 -1.985349e-02 -1.985349e-02
1.400000e+02 1.500000e+02 -1.494891e-02 -1.505583e-02 -1.505583e-02
1.500000e+02 2.000000e+02 -1.371477e-02 -4.367910e-03 -4.367910e-03
2.000000e+02 2.500000e+02 -1.380049e-02 -5.713694e-03 -5.713694e-03
2.500000e+02 3.000000e+02 -1.373133e-02 -8.179757e-03 -8.179757e-03
3.000000e+02 3.500000e+02 -1.372432e-02 -7.293130e-03 -7.293130e-03
3.500000e+02 4.000000e+02 -1.352656e-02 -8.367796e-03 -8.367796e-03
4.000000e+02 4.500000e+02 -1.445011e-02 -1.047169e-02 -1.047169e-02
4.500000e+02 5.000000e+02 -1.419363e-02 -1.342145e-02 -1.342145e-02
5.000000e+02 5.500000e+02 -1.293956e-02 -1.661731e-02 -1.661731e-02
5.500000e+02 6.000000e+02 -1.507921e-02 -1.832672e-02 -1.832672e-02
6.000000e+02 6.500000e+02 -1.205329e-02 -2.958710e-02 -2.958710e-02
6.500000e+02 7.000000e+02 -1.438045e-02 -4.401059e-02 -4.401059e-02
7.000000e+02 7.500000e+02 -1.258290e-02 -2.699376e-02 -2.699376e-02
7.500000e+02 8.000000e+02 -1.238572e-02 -3.718923e-02 -3.718923e-02
8.000000e+02 8.500000e+02 -1.234990e-02 -4.649005e-02 -4.649005e-02
8.500000e+02 9.000000e+02 -1.271374e-02 -3.616621e-02 -3.616621e-02
9.000000e+02 9.500000e+02 -1.351748e-02 -4.100500e-02 -4.100500e-02
9.500000e+02 1.000000e+03 -1.278743e-02 -4.122726e-02 -4.122726e-02
1.000000e+03 1.100000e+03 -1.295782e-02 -2.982834e-02 -2.982834e-02
1.100000e+03 1.200000e+03 -1.170444e-02 -2.227095e-01 -2.227095e-01
1.200000e+03 1.300000e+03 -1.369681e-02 -3.433229e-01 -3.433229e-01
1.300000e+03 1.400000e+03 -1.304063e-02 -4.778424e-02 -4.778424e-02
1.400000e+03 1.600000e+03 -1.326851e-02 -5.163769e-02 -5.163769e-02
1.600000e+03 1.800000e+03 -1.378784e-02 -5.035242e-02 -5.035242e-02
1.800000e+03 2.000000e+03 -1.382178e-02 -6.674427e-02 -6.674427e-02
2.000000e+03 2.200000e+03 -1.701612e-02 -7.146233e-02 -7.146233e-02
2.200000e+03 2.400000e+03 -1.554614e-02 -9.074890e-02 -9.074890e-02
2.400000e+03 2.600000e+03 -1.966888e-02 -1.513084e-01 -1.513084e-01
2.600000e+03 2.800000e+03 -2.230819e-02 -2.917276e-01 -2.917276e-01
2.800000e+03 3.000000e+03 -2.170557e-02 -1.728436e-01 -1.728436e-01
3.000000e+03 6.500000e+03 -3.312477e-02 -1.256691e-01 -1.256691e-01
# END HISTO1D

# BEGIN HISTO1D vvj_pTV_dK_PDF_55
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.272608e-02 -8.698245e-03 -8.698245e-03
4.000000e+01 5.000000e+01 -1.210046e-02 -6.846567e-03 -6.846567e-03
5.000000e+01 6.000000e+01 -1.264440e-02 -9.088563e-03 -9.088563e-03
6.000000e+01 7.000000e+01 -1.314850e-02 -1.189477e-02 -1.189477e-02
7.000000e+01 8.000000e+01 -1.271191e-02 -1.140004e-02 -1.140004e-02
8.000000e+01 9.000000e+01 -1.317155e-02 -1.425519e-02 -1.425519e-02
9.000000e+01 1.000000e+02 -1.223374e-02 -1.637782e-02 -1.637782e-02
1.000000e+02 1.100000e+02 -1.365225e-02 -1.124959e-02 -1.124959e-02
1.100000e+02 1.200000e+02 -1.205865e-02 -1.273945e-02 -1.273945e-02
1.200000e+02 1.300000e+02 -1.410368e-02 -1.658027e-02 -1.658027e-02
1.300000e+02 1.400000e+02 -1.254772e-02 -1.985435e-02 -1.985435e-02
1.400000e+02 1.500000e+02 -1.482455e-02 -1.505692e-02 -1.505692e-02
1.500000e+02 2.000000e+02 -1.365501e-02 -4.368197e-03 -4.368197e-03
2.000000e+02 2.500000e+02 -1.387159e-02 -5.713684e-03 -5.713684e-03
2.500000e+02 3.000000e+02 -1.394160e-02 -8.176744e-03 -8.176744e-03
3.000000e+02 3.500000e+02 -1.405743e-02 -7.292261e-03 -7.292261e-03
3.500000e+02 4.000000e+02 -1.404198e-02 -8.366179e-03 -8.366179e-03
4.000000e+02 4.500000e+02 -1.511723e-02 -1.046918e-02 -1.046918e-02
4.500000e+02 5.000000e+02 -1.507970e-02 -1.341713e-02 -1.341713e-02
5.000000e+02 5.500000e+02 -1.399510e-02 -1.661163e-02 -1.661163e-02
5.500000e+02 6.000000e+02 -1.626828e-02 -1.832144e-02 -1.832144e-02
6.000000e+02 6.500000e+02 -1.346747e-02 -2.957962e-02 -2.957962e-02
